id      effectiveTime   active  moduleId        sourceId        destinationId   relationshipGroup       typeId  characteristicTypeId    modifierId
53556025	20020131	1	900000000000207008	110935005	48469005	0	116680003	900000000000011006	900000000000451002
53560027	20020131	1	900000000000207008	110936006	48469005	0	116680003	900000000000011006	900000000000451002
53560027	20080731	0	900000000000207008	110936006	48469005	0	116680003	900000000000011006	900000000000451002
53569026	20020131	1	900000000000207008	110937002	48469005	0	116680003	900000000000011006	900000000000451002
53574023	20020131	1	900000000000207008	110938007	48469005	0	116680003	900000000000011006	900000000000451002
53574023	20080731	0	900000000000207008	110938007	48469005	0	116680003	900000000000011006	900000000000451002
53576020	20020131	1	900000000000207008	110939004	48469005	0	116680003	900000000000011006	900000000000451002
53581027	20020131	1	900000000000207008	110940002	48469005	0	116680003	900000000000011006	900000000000451002
53581027	20080731	0	900000000000207008	110940002	48469005	0	116680003	900000000000011006	900000000000451002
53588022	20020131	1	900000000000207008	110941003	48469005	0	116680003	900000000000011006	900000000000451002
53594025	20020131	1	900000000000207008	110942005	48469005	0	116680003	900000000000011006	900000000000451002
53594025	20080731	0	900000000000207008	110942005	48469005	0	116680003	900000000000011006	900000000000451002
53603024	20020131	1	900000000000207008	110943000	48469005	0	116680003	900000000000011006	900000000000451002
53603024	20080731	0	900000000000207008	110943000	48469005	0	116680003	900000000000011006	900000000000451002
53606027	20020131	1	900000000000207008	110944006	48469005	0	116680003	900000000000011006	900000000000451002
53613027	20020131	1	900000000000207008	110945007	48469005	0	116680003	900000000000011006	900000000000451002
53626028	20020131	1	900000000000207008	110946008	48469005	0	116680003	900000000000011006	900000000000451002
53626028	20080731	0	900000000000207008	110946008	48469005	0	116680003	900000000000011006	900000000000451002
53634023	20020131	1	900000000000207008	110947004	48469005	0	116680003	900000000000011006	900000000000451002
53643025	20020131	1	900000000000207008	110948009	48469005	0	116680003	900000000000011006	900000000000451002
53643025	20080731	0	900000000000207008	110948009	48469005	0	116680003	900000000000011006	900000000000451002
53646022	20020131	1	900000000000207008	110949001	48469005	0	116680003	900000000000011006	900000000000451002
53656021	20020131	1	900000000000207008	110950001	48469005	0	116680003	900000000000011006	900000000000451002
53656021	20080731	0	900000000000207008	110950001	48469005	0	116680003	900000000000011006	900000000000451002
53668028	20020131	1	900000000000207008	110951002	48469005	0	116680003	900000000000011006	900000000000451002
53668028	20080731	0	900000000000207008	110951002	48469005	0	116680003	900000000000011006	900000000000451002
53677024	20020131	1	900000000000207008	110952009	48469005	0	116680003	900000000000011006	900000000000451002
53677024	20080731	0	900000000000207008	110952009	48469005	0	116680003	900000000000011006	900000000000451002
53681024	20020131	1	900000000000207008	110953004	48469005	0	116680003	900000000000011006	900000000000451002
53681024	20080731	0	900000000000207008	110953004	48469005	0	116680003	900000000000011006	900000000000451002
53684027	20020131	1	900000000000207008	110954005	48469005	0	116680003	900000000000011006	900000000000451002
53684027	20080731	0	900000000000207008	110954005	48469005	0	116680003	900000000000011006	900000000000451002
53691029	20020131	1	900000000000207008	110955006	48469005	0	116680003	900000000000011006	900000000000451002
53694021	20020131	1	900000000000207008	110956007	48469005	0	116680003	900000000000011006	900000000000451002
53694021	20080731	0	900000000000207008	110956007	48469005	0	116680003	900000000000011006	900000000000451002
53696023	20020131	1	900000000000207008	110957003	48469005	0	116680003	900000000000011006	900000000000451002
53699027	20020131	1	900000000000207008	110958008	48469005	0	116680003	900000000000011006	900000000000451002
53707028	20020131	1	900000000000207008	110959000	48469005	0	116680003	900000000000011006	900000000000451002
53714026	20020131	1	900000000000207008	110960005	48469005	0	116680003	900000000000011006	900000000000451002
53714026	20080731	0	900000000000207008	110960005	48469005	0	116680003	900000000000011006	900000000000451002
53725024	20020131	1	900000000000207008	110961009	48469005	0	116680003	900000000000011006	900000000000451002
53733020	20020131	1	900000000000207008	110962002	48469005	0	116680003	900000000000011006	900000000000451002
53733020	20080731	0	900000000000207008	110962002	48469005	0	116680003	900000000000011006	900000000000451002
53742029	20020131	1	900000000000207008	110963007	48469005	0	116680003	900000000000011006	900000000000451002
53742029	20080731	0	900000000000207008	110963007	48469005	0	116680003	900000000000011006	900000000000451002
53757020	20020131	1	900000000000207008	110964001	48469005	0	116680003	900000000000011006	900000000000451002
53757020	20080731	0	900000000000207008	110964001	48469005	0	116680003	900000000000011006	900000000000451002
53768020	20020131	1	900000000000207008	110965000	48469005	0	116680003	900000000000011006	900000000000451002
53768020	20080731	0	900000000000207008	110965000	48469005	0	116680003	900000000000011006	900000000000451002
53776022	20020131	1	900000000000207008	110966004	48469005	0	116680003	900000000000011006	900000000000451002
53776022	20080731	0	900000000000207008	110966004	48469005	0	116680003	900000000000011006	900000000000451002
53785022	20020131	1	900000000000207008	110967008	48469005	0	116680003	900000000000011006	900000000000451002
53790020	20020131	1	900000000000207008	110968003	48469005	0	116680003	900000000000011006	900000000000451002
53795026	20020131	1	900000000000207008	110969006	48469005	0	116680003	900000000000011006	900000000000451002
53807023	20020131	1	900000000000207008	110970007	48469005	0	116680003	900000000000011006	900000000000451002
53807023	20080731	0	900000000000207008	110970007	48469005	0	116680003	900000000000011006	900000000000451002
77880021	20020131	1	900000000000207008	256889002	309055005	0	116680003	900000000000011006	900000000000451002
77880021	20170731	0	900000000000207008	256889002	309055005	0	116680003	900000000000011006	900000000000451002
77909023	20020131	1	900000000000207008	256912003	258442002	0	116680003	900000000000011006	900000000000451002
77910029	20020131	1	900000000000207008	256912003	258578009	0	116680003	900000000000011006	900000000000451002
77910029	20040731	0	900000000000207008	256912003	258578009	0	116680003	900000000000011006	900000000000451002
78342027	20020131	1	900000000000207008	257261003	302793009	0	116680003	900000000000011006	900000000000451002
78342027	20040731	0	900000000000207008	257261003	302793009	0	116680003	900000000000011006	900000000000451002
79667027	20020131	1	900000000000207008	258407001	309049000	0	116680003	900000000000011006	900000000000451002
79667027	20040731	0	900000000000207008	258407001	309049000	0	116680003	900000000000011006	900000000000451002
79673026	20020131	1	900000000000207008	258411007	122878005	0	116680003	900000000000011006	900000000000451002
79673026	20040731	0	900000000000207008	258411007	122878005	0	116680003	900000000000011006	900000000000451002
79674021	20020131	1	900000000000207008	258412000	122878005	0	116680003	900000000000011006	900000000000451002
79674021	20040731	0	900000000000207008	258412000	122878005	0	116680003	900000000000011006	900000000000451002
79676023	20020131	1	900000000000207008	258414004	309072003	0	116680003	900000000000011006	900000000000451002
79677025	20020131	1	900000000000207008	258415003	302793009	0	116680003	900000000000011006	900000000000451002
79677025	20040731	0	900000000000207008	258415003	302793009	0	116680003	900000000000011006	900000000000451002
79679027	20020131	1	900000000000207008	258417006	119330002	0	116680003	900000000000011006	900000000000451002
79679027	20080731	0	900000000000207008	258417006	119330002	0	116680003	900000000000011006	900000000000451002
79680029	20020131	1	900000000000207008	258418001	309049000	0	116680003	900000000000011006	900000000000451002
79680029	20040731	0	900000000000207008	258418001	309049000	0	116680003	900000000000011006	900000000000451002
79681025	20020131	1	900000000000207008	258419009	302793009	0	116680003	900000000000011006	900000000000451002
79681025	20040731	0	900000000000207008	258419009	302793009	0	116680003	900000000000011006	900000000000451002
79683027	20020131	1	900000000000207008	258420003	309049000	0	116680003	900000000000011006	900000000000451002
79683027	20040731	0	900000000000207008	258420003	309049000	0	116680003	900000000000011006	900000000000451002
79684022	20020131	1	900000000000207008	258421004	258597009	0	116680003	900000000000011006	900000000000451002
79684022	20040731	0	900000000000207008	258421004	258597009	0	116680003	900000000000011006	900000000000451002
79685023	20020131	1	900000000000207008	258422006	258567001	0	116680003	900000000000011006	900000000000451002
79686024	20020131	1	900000000000207008	258423001	258548000	0	116680003	900000000000011006	900000000000451002
79686024	20040731	0	900000000000207008	258423001	258548000	0	116680003	900000000000011006	900000000000451002
79687026	20020131	1	900000000000207008	258424007	258542004	0	116680003	900000000000011006	900000000000451002
79688020	20020131	1	900000000000207008	258425008	258601009	0	116680003	900000000000011006	900000000000451002
79689028	20020131	1	900000000000207008	258426009	122736005	0	116680003	900000000000011006	900000000000451002
79691020	20020131	1	900000000000207008	258428005	258597009	0	116680003	900000000000011006	900000000000451002
79691020	20040731	0	900000000000207008	258428005	258597009	0	116680003	900000000000011006	900000000000451002
79692029	20020131	1	900000000000207008	258429002	309200000	0	116680003	900000000000011006	900000000000451002
79692029	20080731	0	900000000000207008	258429002	309200000	0	116680003	900000000000011006	900000000000451002
79693023	20020131	1	900000000000207008	258430007	309200000	0	116680003	900000000000011006	900000000000451002
79694028	20020131	1	900000000000207008	258431006	302793009	0	116680003	900000000000011006	900000000000451002
79694028	20040731	0	900000000000207008	258431006	302793009	0	116680003	900000000000011006	900000000000451002
79695027	20020131	1	900000000000207008	258432004	258548000	0	116680003	900000000000011006	900000000000451002
79695027	20190731	0	900000000000207008	258432004	258548000	0	116680003	900000000000011006	900000000000451002
79696026	20020131	1	900000000000207008	258433009	302793009	0	116680003	900000000000011006	900000000000451002
79696026	20040731	0	900000000000207008	258433009	302793009	0	116680003	900000000000011006	900000000000451002
79697024	20020131	1	900000000000207008	258434003	127471001	0	116680003	900000000000011006	900000000000451002
79697024	20080731	0	900000000000207008	258434003	127471001	0	116680003	900000000000011006	900000000000451002
79699022	20020131	1	900000000000207008	258435002	309049000	0	116680003	900000000000011006	900000000000451002
79699022	20060731	0	900000000000207008	258435002	309049000	0	116680003	900000000000011006	900000000000451002
79700023	20020131	1	900000000000207008	258436001	258597009	0	116680003	900000000000011006	900000000000451002
79700023	20040731	0	900000000000207008	258436001	258597009	0	116680003	900000000000011006	900000000000451002
79701022	20020131	1	900000000000207008	258437005	258542004	0	116680003	900000000000011006	900000000000451002
79702026	20020131	1	900000000000207008	258437005	309049000	0	116680003	900000000000011006	900000000000451002
79703020	20020131	1	900000000000207008	258438000	309128003	0	116680003	900000000000011006	900000000000451002
79704025	20020131	1	900000000000207008	258439008	309050000	0	116680003	900000000000011006	900000000000451002
79704025	20030731	0	900000000000207008	258439008	309050000	0	116680003	900000000000011006	900000000000451002
79705029	20020131	1	900000000000207008	258440005	309050000	0	116680003	900000000000011006	900000000000451002
79705029	20080731	0	900000000000207008	258440005	309050000	0	116680003	900000000000011006	900000000000451002
79706028	20020131	1	900000000000207008	258441009	309050000	0	116680003	900000000000011006	900000000000451002
79706028	20030731	0	900000000000207008	258441009	309050000	0	116680003	900000000000011006	900000000000451002
79707021	20020131	1	900000000000207008	258442002	302793009	0	116680003	900000000000011006	900000000000451002
79707021	20040731	0	900000000000207008	258442002	302793009	0	116680003	900000000000011006	900000000000451002
79711026	20020131	1	900000000000207008	258444001	309128003	0	116680003	900000000000011006	900000000000451002
79714023	20020131	1	900000000000207008	258446004	309171007	0	116680003	900000000000011006	900000000000451002
79715024	20020131	1	900000000000207008	258448003	309109005	0	116680003	900000000000011006	900000000000451002
79716020	20020131	1	900000000000207008	258448003	258442002	0	116680003	900000000000011006	900000000000451002
79716020	20080731	0	900000000000207008	258448003	258442002	0	116680003	900000000000011006	900000000000451002
79718021	20020131	1	900000000000207008	258450006	258442002	0	116680003	900000000000011006	900000000000451002
79718021	20030731	0	900000000000207008	258450006	258442002	0	116680003	900000000000011006	900000000000451002
79719029	20020131	1	900000000000207008	258450006	258592003	0	116680003	900000000000011006	900000000000451002
79719029	20040731	0	900000000000207008	258450006	258592003	0	116680003	900000000000011006	900000000000451002
79722027	20020131	1	900000000000207008	258452003	309199003	0	116680003	900000000000011006	900000000000451002
79723021	20020131	1	900000000000207008	258453008	258442002	0	116680003	900000000000011006	900000000000451002
79723021	20080731	0	900000000000207008	258453008	258442002	0	116680003	900000000000011006	900000000000451002
79724026	20020131	1	900000000000207008	258454002	258442002	0	116680003	900000000000011006	900000000000451002
79724026	20220630	0	900000000000207008	258454002	258442002	0	116680003	900000000000011006	900000000000451002
79724026	20230430	1	900000000000207008	258454002	258442002	0	116680003	900000000000011006	900000000000451002
79725025	20020131	1	900000000000207008	258454002	258619000	0	116680003	900000000000011006	900000000000451002
79725025	20040731	0	900000000000207008	258454002	258619000	0	116680003	900000000000011006	900000000000451002
79726029	20020131	1	900000000000207008	258455001	258442002	0	116680003	900000000000011006	900000000000451002
79727022	20020131	1	900000000000207008	258456000	258442002	0	116680003	900000000000011006	900000000000451002
79727022	20080731	0	900000000000207008	258456000	258442002	0	116680003	900000000000011006	900000000000451002
79728028	20020131	1	900000000000207008	258457009	258442002	0	116680003	900000000000011006	900000000000451002
79728028	20110731	0	900000000000207008	258457009	258442002	0	116680003	900000000000011006	900000000000451002
79729020	20020131	1	900000000000207008	258457009	119339001	0	116680003	900000000000011006	900000000000451002
79730026	20020131	1	900000000000207008	258458004	258442002	0	116680003	900000000000011006	900000000000451002
79730026	20080731	0	900000000000207008	258458004	258442002	0	116680003	900000000000011006	900000000000451002
79731027	20020131	1	900000000000207008	258459007	309199003	0	116680003	900000000000011006	900000000000451002
